h,k,l,intensity_exp,intensity_exp_err
0,-4.888888889,4.333333333,0,0
0,-5,4.333333333,0,0
0,0,4.666666667,0,0
0,-0.111111111,4.666666667,0,0
0,-0.222222222,4.666666667,0,0
0,-0.333333333,4.666666667,0,0
0,-0.444444444,4.666666667,0,0
0,-0.555555556,4.666666667,0,0
0,-0.666666667,4.666666667,0,0
0,-0.777777778,4.666666667,0,0
0,-0.888888889,4.666666667,0,0
0,-1,4.666666667,0,0
0,-1.111111111,4.666666667,0,0
0,-1.222222222,4.666666667,0,0
0,-1.333333333,4.666666667,0,0
0,-1.444444444,4.666666667,0,0
0,-1.555555556,4.666666667,0,0
0,-1.666666667,4.666666667,0,0
0,-1.777777778,4.666666667,0,0
0,-1.888888889,4.666666667,0,0
0,-2,4.666666667,0,0
0,-2.111111111,4.666666667,0,0
0,-2.222222222,4.666666667,0,0
0,-2.333333333,4.666666667,0,0
0,-2.444444444,4.666666667,0,0
0,-2.555555556,4.666666667,0,0
0,-2.666666667,4.666666667,0,0
0,-2.777777778,4.666666667,0,0
0,-2.888888889,4.666666667,0,0
0,-3,4.666666667,0,0
0,-3.111111111,4.666666667,0,0
0,-3.222222222,4.666666667,0,0
0,-3.333333333,4.666666667,0,0
0,-3.444444444,4.666666667,0,0
0,-3.555555556,4.666666667,0,0
0,-3.666666667,4.666666667,0,0
0,-3.777777778,4.666666667,0,0
0,-3.888888889,4.666666667,0,0
0,-4,4.666666667,0,0
0,-4.111111111,4.666666667,0,0
0,-4.222222222,4.666666667,0,0
0,-4.333333333,4.666666667,0,0
0,-4.444444444,4.666666667,0,0
0,-4.555555556,4.666666667,0,0
0,-4.666666667,4.666666667,0,0
0,-4.777777778,4.666666667,0,0
0,-4.888888889,4.666666667,0,0
0,-5,4.666666667,0,0
0,-0.111111111,5,0,0
0,-0.222222222,5,0,0
0,-0.333333333,5,0,0
0,-0.444444444,5,0,0
0,-0.555555556,5,0,0
0,-0.666666667,5,0,0
0,-0.777777778,5,0,0
0,-0.888888889,5,0,0
0,-1.111111111,5,0,0
0,-1.222222222,5,0,0
0,-1.333333333,5,0,0
0,-1.444444444,5,0,0
0,-1.555555556,5,0,0
0,-1.666666667,5,0,0
0,-1.777777778,5,0,0
0,-1.888888889,5,0,0
0,-2.111111111,5,0,0
0,-2.222222222,5,0,0
0,-2.333333333,5,0,0
0,-2.444444444,5,0,0
0,-2.555555556,5,0,0
0,-2.666666667,5,0,0
0,-2.777777778,5,0,0
0,-2.888888889,5,0,0
0,-3.111111111,5,0,0
0,-3.222222222,5,0,0
0,-3.333333333,5,0,0
0,-3.444444444,5,0,0
0,-3.555555556,5,0,0
0,-3.666666667,5,0,0
0,-3.777777778,5,0,0
0,-3.888888889,5,0,0
0,-4.111111111,5,0,0
0,-4.222222222,5,0,0
0,-4.333333333,5,0,0
0,-4.444444444,5,0,0
0,-4.555555556,5,0,0
0,-4.666666667,5,0,0
0,-4.777777778,5,0,0
0,-4.888888889,5,0,0
0,0,5.333333333,1.804983458,0
0,-0.111111111,5.333333333,0,0
0,-0.222222222,5.333333333,0,0
0,-0.333333333,5.333333333,0,0
0,-0.444444444,5.333333333,0,0
0,-0.555555556,5.333333333,0,0
0,-0.666666667,5.333333333,0,0
0,-0.777777778,5.333333333,0,0
0,-0.888888889,5.333333333,0.333816356,0
0,-1,5.333333333,0,0
0,-1.111111111,5.333333333,0,0
0,-1.222222222,5.333333333,0,0
0,-1.333333333,5.333333333,0,0
0,-1.444444444,5.333333333,0,0
0,-1.555555556,5.333333333,0,0
0,-1.666666667,5.333333333,0,0
0,-1.777777778,5.333333333,1.9751242,0
0,-1.888888889,5.333333333,0,0
0,-2,5.333333333,0,0
0,-2.111111111,5.333333333,0,0
0,-2.222222222,5.333333333,0,0
0,-2.333333333,5.333333333,0,0
0,-2.444444444,5.333333333,0,0
0,-2.555555556,5.333333333,0,0
0,-2.666666667,5.333333333,0,0
0,-2.777777778,5.333333333,0,0
0,-2.888888889,5.333333333,0,0
0,-3,5.333333333,0,0
0,-3.111111111,5.333333333,0,0
0,-3.222222222,5.333333333,0,0
0,-3.333333333,5.333333333,0,0
0,-3.444444444,5.333333333,0,0
0,-3.555555556,5.333333333,1.17754209,0
0,-3.666666667,5.333333333,0,0
0,-3.777777778,5.333333333,0,0
0,-3.888888889,5.333333333,0,0
0,-4,5.333333333,0,0
0,-4.111111111,5.333333333,0,0
0,-4.222222222,5.333333333,0,0
0,-4.333333333,5.333333333,0,0
0,-4.444444444,5.333333333,0,0
0,-4.555555556,5.333333333,0,0
0,-4.666666667,5.333333333,0,0
0,-4.777777778,5.333333333,0,0
0,-4.888888889,5.333333333,0,0
0,-5,5.333333333,0,0
0,0,5.666666667,0,0
0,-0.111111111,5.666666667,0,0
0,-0.222222222,5.666666667,0,0
0,-0.333333333,5.666666667,0,0
0,-0.444444444,5.666666667,0,0
0,-0.555555556,5.666666667,0,0
0,-0.666666667,5.666666667,0,0
0,-0.777777778,5.666666667,0,0
0,-0.888888889,5.666666667,0,0
0,-1,5.666666667,0,0
0,-1.111111111,5.666666667,0,0
0,-1.222222222,5.666666667,0,0
0,-1.333333333,5.666666667,0,0
0,-1.444444444,5.666666667,0,0
0,-1.555555556,5.666666667,0,0
0,-1.666666667,5.666666667,0,0
0,-1.777777778,5.666666667,0,0
0,-1.888888889,5.666666667,0,0
0,-2,5.666666667,0,0
0,-2.111111111,5.666666667,0,0
0,-2.222222222,5.666666667,0,0
0,-2.333333333,5.666666667,0,0
0,-2.444444444,5.666666667,0,0
0,-2.555555556,5.666666667,0,0
0,-2.666666667,5.666666667,0,0
0,-2.777777778,5.666666667,0,0
0,-2.888888889,5.666666667,0,0
0,-3,5.666666667,0,0
0,-3.111111111,5.666666667,0,0
0,-3.222222222,5.666666667,0,0
0,-3.333333333,5.666666667,0,0
0,-3.444444444,5.666666667,0,0
0,-3.555555556,5.666666667,0,0
0,-3.666666667,5.666666667,0,0
0,-3.777777778,5.666666667,0,0
0,-3.888888889,5.666666667,0,0
0,-4,5.666666667,0,0
0,-4.111111111,5.666666667,0,0
0,-4.222222222,5.666666667,0,0
0,-4.333333333,5.666666667,0,0
0,-4.444444444,5.666666667,0,0
0,-4.555555556,5.666666667,0,0
0,-4.666666667,5.666666667,0,0
0,-4.777777778,5.666666667,0,0
0,-4.888888889,5.666666667,0,0
0,-5,5.666666667,0,0
0,-0.111111111,6,0,0
0,-0.222222222,6,0,0
0,-0.333333333,6,0.113846866,0
0,-0.444444444,6,0,0
0,-0.555555556,6,0,0
0,-0.666666667,6,0,0
0,-0.777777778,6,0,0
0,-0.888888889,6,0,0
0,-1.111111111,6,0,0
0,-1.222222222,6,0,0
0,-1.333333333,6,0,0
0,-1.444444444,6,0,0
0,-1.555555556,6,0,0
0,-1.666666667,6,1.228503084,0
0,-1.777777778,6,0,0
0,-1.888888889,6,0,0
0,-2.111111111,6,0,0
0,-2.222222222,6,0,0
0,-2.333333333,6,1.497245304,0
0,-2.444444444,6,0,0
0,-2.555555556,6,0,0
0,-2.666666667,6,0.413646145,0
0,-2.777777778,6,0,0
0,-2.888888889,6,0,0
0,-3.111111111,6,0,0
0,-3.222222222,6,0,0
0,-3.333333333,6,0.927539027,0
